,Date,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,Temp_Wet_Bulb,Heat,Cool,CodeSum,Depth,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,ResultDir,ResultSpeed,PrecipTotal_14
396,27/7/07,T219,41.966987,-87.674677,2,0,70,83,77,67.5,70,0,12,"['RA', 'BR', 'HZ']",0,0.105,29.135,29.81,8,19.5,2.1,0.164642857
397,27/7/07,T220,41.963976,-87.69181,2,0,70,83,77,67.5,70,0,12,"['RA', 'BR', 'HZ']",0,0.105,29.135,29.81,8,19.5,2.1,0.164642857
398,1/8/07,T001,41.953705,-87.733974,4,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
399,1/8/07,T002,41.95469,-87.800991,179,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
400,1/8/07,T003,41.964242,-87.757639,9,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
401,1/8/07,T005,41.942114,-87.776385,2,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
402,1/8/07,T006,41.990284,-87.797127,7,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
403,1/8/07,T007,41.994991,-87.769279,1,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
404,1/8/07,T008,42.008314,-87.777921,161,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
405,1/8/07,T009,41.981964,-87.812827,44,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
406,1/8/07,T011,41.944869,-87.832763,34,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
407,1/8/07,T012,41.991429,-87.747113,25,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
408,1/8/07,T013,41.923738,-87.785288,5,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
409,1/8/07,T014,41.970248,-87.787992,34,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
410,1/8/07,T015,41.974089,-87.824812,18,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
411,1/8/07,T016,42.011601,-87.811506,115,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
412,1/8/07,T017,41.960616,-87.777189,3,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
413,1/8/07,T018,42.010412,-87.66214,1,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
414,1/8/07,T019,41.94983,-87.698457,6,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
415,1/8/07,T025,41.979243,-87.750938,8,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
416,1/8/07,T027,41.984809,-87.728492,12,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
417,1/8/07,T028,41.986921,-87.689778,6,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
418,1/8/07,T030,41.89923,-87.716788,14,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
419,1/8/07,T031,41.801498,-87.763416,11,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
420,1/8/07,T033,41.906638,-87.701431,8,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
421,1/8/07,T034,41.843811,-87.686763,7,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
422,1/8/07,T035,41.836644,-87.677737,11,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
423,1/8/07,T036,41.837085,-87.729384,7,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
424,1/8/07,T037,41.921177,-87.79518,9,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
425,1/8/07,T039,41.911824,-87.726737,1,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
426,1/8/07,T043,41.857402,-87.694991,13,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
427,1/8/07,T044,41.883284,-87.705085,3,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
428,1/8/07,T045,41.9216,-87.666455,33,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
429,1/8/07,T046,41.891118,-87.654491,76,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
430,1/8/07,T047,41.868142,-87.696269,41,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
431,1/8/07,T048,41.867108,-87.654224,13,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
432,1/8/07,T049,41.896282,-87.655232,15,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
433,1/8/07,T050,41.919343,-87.694259,6,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
434,1/8/07,T054,41.921965,-87.632085,5,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
435,1/8/07,T060,41.823065,-87.678378,3,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
436,1/8/07,T061,41.801179,-87.679447,34,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
437,1/8/07,T062,41.800737,-87.71188,15,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
438,1/8/07,T065,41.778297,-87.752411,49,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
439,1/8/07,T066,41.77166,-87.703047,82,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
440,1/8/07,T067,41.759346,-87.745602,63,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
441,1/8/07,T069,41.768388,-87.678649,29,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
442,1/8/07,T070,41.797616,-87.797894,23,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
443,1/8/07,T071,41.781416,-87.776532,10,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
444,1/8/07,T072,41.74785,-87.702716,7,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
445,1/8/07,T073,41.773215,-87.60088,24,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
446,1/8/07,T074,41.822536,-87.666343,82,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
447,1/8/07,T075,41.799282,-87.585487,6,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
448,1/8/07,T077,41.778748,-87.586427,12,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
449,1/8/07,T078,41.775051,-87.655356,8,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
450,1/8/07,T079,41.766202,-87.562889,31,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
451,1/8/07,T080,41.754676,-87.612922,15,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
452,1/8/07,T081,41.821582,-87.627796,24,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
453,1/8/07,T082,41.803423,-87.642984,123,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
454,1/8/07,T083,41.754292,-87.590773,30,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
455,1/8/07,T084,41.692555,-87.598865,4,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
456,1/8/07,T085,41.721474,-87.648064,18,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
457,1/8/07,T086,41.688324,-87.676709,340,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
458,1/8/07,T088,41.869107,-87.696293,12,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
459,1/8/07,T089,41.723195,-87.64997,3,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
460,1/8/07,T090,41.868077,-87.666901,93,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
461,1/8/07,T091,41.862292,-87.64886,41,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
462,1/8/07,T092,41.869216,-87.627561,19,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
463,1/8/07,T094,41.720848,-87.666014,10,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
464,1/8/07,T096,41.731922,-87.677512,41,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
465,1/8/07,T097,41.644612,-87.604498,11,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
466,1/8/07,T099,41.733643,-87.55551,6,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
467,1/8/07,T100,41.717753,-87.531657,13,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
468,1/8/07,T102,41.750498,-87.605294,18,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
469,1/8/07,T103,41.702724,-87.536497,510,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
470,1/8/07,T107,41.729669,-87.582699,3,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
471,1/8/07,T114,41.798697,-87.736812,62,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
472,1/8/07,T115,41.673408,-87.599862,2479,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
473,1/8/07,T128,41.704572,-87.565666,118,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
474,1/8/07,T129,41.891126,-87.61156,6,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
475,1/8/07,T135,41.662014,-87.724608,159,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
476,1/8/07,T138,41.726465,-87.585413,909,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
477,1/8/07,T141,41.961743,-87.76007,7,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
478,1/8/07,T142,41.953067,-87.776792,8,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
479,1/8/07,T143,41.999129,-87.795585,32,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
480,1/8/07,T144,41.94016,-87.794896,54,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
481,1/8/07,T145,41.878114,-87.629798,36,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
482,1/8/07,T146,41.958271,-87.702575,21,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
483,1/8/07,T147,41.932094,-87.700117,2,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
484,1/8/07,T148,42.01743,-87.687769,7,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
485,1/8/07,T149,41.994469,-87.667736,2,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
486,1/8/07,T150,42.006858,-87.675919,6,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
487,1/8/07,T151,41.916265,-87.800515,30,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
488,1/8/07,T152,41.846075,-87.716277,3,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
489,1/8/07,T153,41.907645,-87.760886,8,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
490,1/8/07,T154,41.918705,-87.752329,19,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
491,1/8/07,T155,41.776156,-87.778927,19,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
492,1/8/07,T156,41.772846,-87.740029,9,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
493,1/8/07,T157,41.825902,-87.667827,2,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
494,1/8/07,T158,41.682587,-87.707973,81,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
495,1/8/07,T160,41.903002,-87.688267,13,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
496,1/8/07,T161,41.719059,-87.675088,20,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
497,1/8/07,T162,41.725517,-87.614258,6,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
498,1/8/07,T218,41.948167,-87.730698,21,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
499,1/8/07,T219,41.966987,-87.674677,4,0,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
500,1/8/07,T220,41.963976,-87.69181,2,1,69,91.5,80.5,62.5,69.5,0,15.5,['HZ'],0,0,29.315,29.99,3.9,11,2.8,0.052142857
501,2/8/07,T074,41.822536,-87.666343,14,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
502,2/8/07,T077,41.778748,-87.586427,1,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
503,2/8/07,T081,41.821582,-87.627796,3,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
504,2/8/07,T082,41.803423,-87.642984,7,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
505,2/8/07,T083,41.754292,-87.590773,5,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
506,2/8/07,T084,41.692555,-87.598865,3,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
507,2/8/07,T085,41.721474,-87.648064,10,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
508,2/8/07,T086,41.688324,-87.676709,43,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
509,2/8/07,T088,41.869107,-87.696293,6,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
510,2/8/07,T089,41.723195,-87.64997,4,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
511,2/8/07,T090,41.868077,-87.666901,13,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
512,2/8/07,T091,41.862292,-87.64886,12,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
513,2/8/07,T092,41.869216,-87.627561,9,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
514,2/8/07,T095,41.704336,-87.703736,2,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
515,2/8/07,T096,41.731922,-87.677512,49,1,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
516,2/8/07,T097,41.644612,-87.604498,27,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
517,2/8/07,T099,41.733643,-87.55551,9,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
518,2/8/07,T100,41.717753,-87.531657,23,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
519,2/8/07,T102,41.750498,-87.605294,24,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
520,2/8/07,T103,41.702724,-87.536497,338,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
521,2/8/07,T107,41.729669,-87.582699,5,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
522,2/8/07,T115,41.673408,-87.599862,110,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
523,2/8/07,T128,41.704572,-87.565666,79,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
524,2/8/07,T135,41.662014,-87.724608,37,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
525,2/8/07,T138,41.726465,-87.585413,1075,1,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
526,2/8/07,T157,41.825902,-87.667827,1,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
527,2/8/07,T158,41.682587,-87.707973,248,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
528,2/8/07,T160,41.903002,-87.688267,20,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
529,2/8/07,T161,41.719059,-87.675088,21,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
530,2/8/07,T162,41.725517,-87.614258,2,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
531,2/8/07,T200,41.678618,-87.559308,96,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
532,2/8/07,T206,41.737052,-87.543067,1,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
533,2/8/07,T209,41.740641,-87.546587,53,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
534,2/8/07,T212,41.680946,-87.535198,340,1,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
535,2/8/07,T215,41.686398,-87.531635,208,0,71.5,91,81.5,66,71.5,0,16.5,['HZ'],0,0,29.285,29.96,6.55,24.5,6,0.046071429
536,3/8/07,T215,41.686398,-87.531635,204,0,71,89,80.5,57,66.5,0,15.5,[],0,0,29.335,30.01,5.75,4.5,3,0.046071429
537,7/8/07,T001,41.953705,-87.733974,2,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
538,7/8/07,T002,41.95469,-87.800991,26,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
539,7/8/07,T003,41.964242,-87.757639,10,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
540,7/8/07,T006,41.990284,-87.797127,23,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
541,7/8/07,T007,41.994991,-87.769279,2,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
542,7/8/07,T008,42.008314,-87.777921,140,1,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
543,7/8/07,T009,41.981964,-87.812827,37,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
544,7/8/07,T011,41.944869,-87.832763,72,1,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
545,7/8/07,T012,41.991429,-87.747113,49,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
546,7/8/07,T014,41.970248,-87.787992,73,1,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
547,7/8/07,T015,41.974089,-87.824812,39,1,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
548,7/8/07,T016,42.011601,-87.811506,69,1,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
549,7/8/07,T018,42.010412,-87.66214,1,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
550,7/8/07,T019,41.94983,-87.698457,1,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
551,7/8/07,T025,41.979243,-87.750938,10,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
552,7/8/07,T027,41.984809,-87.728492,12,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
553,7/8/07,T028,41.986921,-87.689778,6,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
554,7/8/07,T030,41.89923,-87.716788,1,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
555,7/8/07,T031,41.801498,-87.763416,4,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
556,7/8/07,T033,41.906638,-87.701431,25,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
557,7/8/07,T034,41.843811,-87.686763,1,0,72.5,91.5,82.5,73,76,0,17.5,"['RA', 'VCTS', 'BR']",0,0.685,29.085,29.75,8.9,24.5,6.25,0.193571429
