DateC,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Spray
2013-07-08,T039,41.911823999999996,-87.726737,2,0,0
2013-07-08,T046,41.891118,-87.65449100000001,1,0,0
2013-07-08,T047,41.868142,-87.696269,24,0,0
2013-07-08,T048,41.867108,-87.654224,34,0,0
2013-07-08,T054,41.921965,-87.632085,4,0,0
2013-07-08,T061,41.801179,-87.679447,12,0,0
2013-07-08,T062,41.800737,-87.71188000000001,16,0,0
2013-07-08,T063,41.82561,-87.726549,37,0,0
2013-07-08,T065,41.778296999999995,-87.752411,14,0,0
2013-07-08,T066,41.77166,-87.703047,7,0,0
2013-07-08,T069,41.768388,-87.678649,2,0,0
2013-07-08,T073,41.773215,-87.60088,28,0,0
2013-07-08,T074,41.822536,-87.66634300000001,4,0,0
2013-07-08,T079,41.766202,-87.562889,2,0,0
2013-07-08,T080,41.754676,-87.612922,6,0,66
2013-07-08,T082,41.803422999999995,-87.642984,3,0,0
2013-07-08,T089,41.723195000000004,-87.64997,10,0,594
2013-07-08,T090,41.868077,-87.666901,7,0,0
2013-07-08,T094,41.720848,-87.666014,20,0,219
2013-07-08,T094B,41.71914,-87.669539,5,0,87
2013-07-08,T095,41.704336,-87.70373599999999,3,0,0
2013-07-08,T099,41.733643,-87.55551,4,0,0
2013-07-08,T102,41.750498,-87.605294,16,0,48
2013-07-08,T114,41.798697,-87.736812,3,0,0
2013-07-08,T115,41.673408,-87.599862,25,0,0
2013-07-08,T128,41.704572,-87.56566600000001,7,0,0
2013-07-08,T135,41.662014,-87.72460799999999,43,0,0
2013-07-08,T138,41.726465000000005,-87.585413,115,0,81
2013-07-08,T145,41.878114000000004,-87.629798,1,0,0
2013-07-08,T147,41.932094,-87.700117,6,0,400
2013-07-08,T151,41.916265,-87.800515,37,0,0
2013-07-08,T152,41.846075,-87.716277,2,0,0
2013-07-08,T155,41.776156,-87.778927,35,0,0
2013-07-08,T158,41.682587,-87.707973,28,0,0
2013-07-08,T159,41.732984,-87.649642,18,0,587
2013-07-08,T209,41.740641,-87.546587,5,0,0
2013-07-08,T212,41.680946,-87.535198,24,0,0
2013-07-08,T220,41.963976,-87.69181,2,0,0
2013-07-08,T221,41.659112,-87.53869300000001,6,0,0
2013-07-08,T222,41.925197999999995,-87.746381,6,0,0
2013-07-08,T223,41.973845000000004,-87.805059,1,0,0
2013-07-08,T224,41.947227000000005,-87.67145699999999,5,0,41
2013-07-08,T225,41.743402,-87.731435,13,0,0
2013-07-08,T226,41.793818,-87.654234,17,0,0
2013-07-08,T227,41.728495,-87.60096300000002,115,0,205
2013-07-08,T228,41.951865999999995,-87.72505699999999,8,0,610
2013-07-08,T230,41.904194,-87.756155,20,0,1
2013-07-08,T231,41.98728,-87.666066,1,0,0
2013-07-08,T232,41.912563,-87.66805500000001,2,0,0
2013-07-08,T233,42.009876,-87.807277,2,0,484
2013-07-08,T235,41.776428,-87.627096,8,0,0
2013-07-08,T236,41.994679,-87.770899,9,0,170
2013-07-08,T900,41.974689000000005,-87.89061500000001,296,0,0
2013-07-08,T903,41.957799,-87.930995,27,0,0
2013-07-12,T002,41.95469000000001,-87.80099099999997,582,0,0
2013-07-12,T003,41.964242,-87.757639,115,0,0
2013-07-12,T008,42.008314,-87.77792099999999,78,1,374
2013-07-12,T009,41.992478000000006,-87.862995,215,0,0
2013-07-12,T011,41.944869,-87.832763,3,0,0
2013-07-12,T012,41.991429,-87.747113,124,0,0
2013-07-12,T013,41.923738,-87.785288,84,0,0
2013-07-12,T017,41.960615999999995,-87.777189,7,0,136
2013-07-12,T018,42.010412,-87.66214000000001,3,0,0
2013-07-12,T027,41.984809000000006,-87.728492,16,0,0
2013-07-12,T028,41.986921,-87.689778,62,0,0
2013-07-12,T030,41.899229999999996,-87.716788,41,0,195
2013-07-12,T031,41.801497999999995,-87.763416,48,0,0
2013-07-12,T033,41.906638,-87.701431,5,0,0
2013-07-12,T035,41.763733,-87.742302,8,0,0
2013-07-12,T039,41.911823999999996,-87.726737,4,0,0
2013-07-12,T043,41.857402,-87.694991,4,0,0
2013-07-12,T046,41.891118,-87.65449100000001,18,0,0
2013-07-12,T047,41.868142,-87.69626899999999,112,0,0
2013-07-12,T048,41.867108,-87.654224,64,0,0
2013-07-12,T049,41.896282,-87.655232,2,0,0
2013-07-12,T054,41.921965,-87.632085,10,0,0
2013-07-12,T061,41.801179,-87.679447,72,0,0
2013-07-12,T062,41.800737,-87.71188000000001,106,0,0
2013-07-12,T063,41.82561,-87.726549,13,0,0
2013-07-12,T065,41.778296999999995,-87.752411,63,0,0
2013-07-12,T066,41.77166,-87.703047,54,0,0
2013-07-12,T069,41.768388,-87.678649,13,0,0
2013-07-12,T073,41.773215,-87.60088,34,1,0
2013-07-12,T074,41.822536,-87.66634300000003,122,0,0
2013-07-12,T077,41.778748,-87.586427,1,0,0
2013-07-12,T079,41.766202,-87.562889,25,0,0
2013-07-12,T080,41.754676,-87.612922,15,0,66
2013-07-12,T082,41.803422999999995,-87.642984,48,0,0
2013-07-12,T083,41.754292,-87.590773,14,0,0
2013-07-12,T089,41.723195000000004,-87.64997,11,0,594
2013-07-12,T090,41.868077,-87.666901,112,0,0
2013-07-12,T094,41.720848,-87.666014,14,0,219
2013-07-12,T094B,41.71914,-87.669539,20,0,87
2013-07-12,T095,41.704336,-87.70373599999999,7,0,0
2013-07-12,T099,41.733643,-87.55551,8,0,0
2013-07-12,T102,41.750498,-87.605294,133,0,48
2013-07-12,T114,41.798697,-87.736812,47,0,0
2013-07-12,T115,41.673408,-87.59986200000002,263,0,0
2013-07-12,T128,41.704572,-87.56566600000001,28,0,0
2013-07-12,T135,41.662014,-87.72460799999999,37,0,0
2013-07-12,T138,41.726465000000005,-87.585413,44,0,81
2013-07-12,T147,41.932094,-87.700117,28,0,400
2013-07-12,T151,41.916265,-87.800515,22,0,0
2013-07-12,T152,41.846075,-87.716277,6,0,0
2013-07-12,T155,41.776156,-87.778927,39,0,0
2013-07-12,T158,41.682587,-87.707973,204,1,0
2013-07-12,T159,41.732984,-87.649642,71,1,587
2013-07-12,T209,41.740641,-87.546587,55,0,0
2013-07-12,T212,41.680946,-87.535198,260,0,0
2013-07-12,T220,41.963976,-87.69181,2,0,0
2013-07-12,T221,41.659112,-87.53869300000001,27,0,0
2013-07-12,T222,41.925197999999995,-87.746381,4,0,0
2013-07-12,T223,41.973845000000004,-87.805059,4,0,0
2013-07-12,T224,41.947227000000005,-87.67145699999999,23,0,41
2013-07-12,T225,41.743402,-87.73143499999999,123,0,0
2013-07-12,T226,41.793818,-87.654234,55,0,0
2013-07-12,T227,41.728495,-87.600963,251,0,205
2013-07-12,T228,41.951865999999995,-87.72505699999999,92,1,610
2013-07-12,T230,41.904194,-87.756155,27,0,1
2013-07-12,T231,41.98728,-87.666066,150,1,0
2013-07-12,T232,41.912563,-87.66805500000001,27,0,0
2013-07-12,T233,42.009876,-87.807277,10,0,484
2013-07-12,T235,41.776428,-87.627096,53,0,0
2013-07-12,T236,41.994679,-87.770899,39,0,170
2013-07-12,T900,41.974689000000005,-87.89061500000001,309,0,0
2013-07-12,T903,41.957799,-87.930995,6,0,0
2013-07-19,T002,41.95469,-87.800991,34,0,184
2013-07-19,T003,41.964242,-87.757639,7,1,0
2013-07-19,T008,42.00831399999999,-87.77792099999999,245,1,0
2013-07-19,T009,41.992478000000006,-87.862995,2,0,0
2013-07-19,T011,41.944869,-87.832763,25,0,0
2013-07-19,T012,41.991429,-87.747113,99,0,0
2013-07-19,T013,41.923738,-87.785288,43,1,222
2013-07-19,T017,41.960615999999995,-87.777189,6,0,60
2013-07-19,T018,42.010412,-87.66214000000001,1,0,0
2013-07-19,T027,41.984809000000006,-87.728492,87,0,0
2013-07-19,T028,41.986921,-87.689778,26,0,556
2013-07-19,T030,41.899229999999996,-87.71678799999997,477,1,0
2013-07-19,T031,41.801497999999995,-87.763416,46,1,0
2013-07-19,T033,41.906638,-87.701431,8,0,0
2013-07-19,T035,41.763733,-87.742302,9,0,35
2013-07-19,T039,41.911823999999996,-87.726737,7,0,0
2013-07-19,T043,41.857402,-87.694991,4,0,0
2013-07-19,T046,41.891118,-87.65449100000001,5,0,0
2013-07-19,T047,41.868142,-87.696269,56,0,0
2013-07-19,T048,41.867108,-87.654224,85,1,0
2013-07-19,T049,41.896282,-87.655232,2,0,0
2013-07-19,T054,41.921965,-87.632085,39,0,0
2013-07-19,T061,41.801179,-87.679447,54,0,0
2013-07-19,T062,41.800737,-87.71188000000001,17,0,0
2013-07-19,T063,41.82561,-87.726549,12,0,0
2013-07-19,T065,41.778296999999995,-87.752411,8,0,17
2013-07-19,T066,41.77166,-87.703047,54,0,237
2013-07-19,T069,41.768388,-87.678649,36,0,0
2013-07-19,T073,41.773215,-87.60088,8,0,0
2013-07-19,T074,41.822536,-87.66634300000001,22,0,0
2013-07-19,T077,41.778748,-87.586427,1,0,0
2013-07-19,T079,41.766202,-87.562889,2,0,0
2013-07-19,T080,41.754676,-87.612922,15,0,0
2013-07-19,T082,41.803422999999995,-87.642984,41,0,0
2013-07-19,T083,41.754292,-87.590773,62,0,0
2013-07-19,T089,41.723195000000004,-87.64997,11,0,0
2013-07-19,T090,41.868077,-87.666901,57,0,0
2013-07-19,T094,41.720848,-87.666014,29,0,0
2013-07-19,T094B,41.71914,-87.669539,16,0,0
2013-07-19,T095,41.704336,-87.70373599999999,12,0,0
2013-07-19,T099,41.733643,-87.55551,7,0,0
2013-07-19,T102,41.750498,-87.605294,64,0,0
2013-07-19,T114,41.798697,-87.736812,22,0,0
2013-07-19,T115,41.673408,-87.59986199999999,126,0,0
2013-07-19,T128,41.704572,-87.56566600000001,20,1,0
2013-07-19,T135,41.662014,-87.72460799999999,61,0,0
2013-07-19,T138,41.726465000000005,-87.585413,8,0,0
2013-07-19,T145,41.878114000000004,-87.629798,9,0,0
2013-07-19,T147,41.932094,-87.700117,6,0,0
2013-07-19,T151,41.916265,-87.800515,45,0,153
2013-07-19,T152,41.846075,-87.716277,14,0,0
2013-07-19,T158,41.682587,-87.707973,50,0,0
2013-07-19,T159,41.732984,-87.64964200000001,80,0,0
2013-07-19,T209,41.740641,-87.546587,30,0,0
2013-07-19,T212,41.680946,-87.535198,115,0,0
2013-07-19,T220,41.963976,-87.69181,5,0,0
2013-07-19,T221,41.659112,-87.538693,341,0,0
2013-07-19,T222,41.925197999999995,-87.746381,17,0,0
2013-07-19,T223,41.973845000000004,-87.805059,2,0,337
2013-07-19,T224,41.947227000000005,-87.67145699999999,5,0,0
2013-07-19,T225,41.743402,-87.731435,214,1,0
2013-07-19,T226,41.793818,-87.654234,129,1,0
2013-07-19,T227,41.728495,-87.60096300000002,93,0,0
2013-07-19,T228,41.951865999999995,-87.72505699999999,123,1,0
2013-07-19,T230,41.904194,-87.756155,46,1,326
2013-07-19,T231,41.98728,-87.666066,67,0,166
2013-07-19,T232,41.912563,-87.66805500000002,72,0,0
2013-07-19,T233,42.009876,-87.807277,33,0,0
2013-07-19,T235,41.776428,-87.627096,94,0,0
2013-07-19,T236,41.994679,-87.770899,2,0,0
2013-07-19,T900,41.974689000000005,-87.89061500000001,496,1,0
2013-07-19,T903,41.957799,-87.930995,2,0,0
2013-07-25,T002,41.95469,-87.800991,28,0,184
2013-07-25,T003,41.964242,-87.757639,16,0,0
2013-07-25,T008,42.008314,-87.77792099999999,118,0,0
2013-07-25,T009,41.992478000000006,-87.862995,90,0,0
2013-07-25,T011,41.944869,-87.832763,9,0,0
2013-07-25,T012,41.991429,-87.747113,86,0,0
2013-07-25,T013,41.923738,-87.785288,14,0,222
2013-07-25,T017,41.960615999999995,-87.777189,9,0,60
2013-07-25,T018,42.010412,-87.66214000000001,5,0,0
2013-07-25,T027,41.984809000000006,-87.728492,41,0,0
2013-07-25,T028,41.986921,-87.689778,8,0,556
2013-07-25,T030,41.899229999999996,-87.716788,37,0,0
2013-07-25,T031,41.801497999999995,-87.763416,14,0,0
2013-07-25,T033,41.906638,-87.701431,9,0,0
2013-07-25,T035,41.763733,-87.742302,6,0,35
2013-07-25,T039,41.911823999999996,-87.726737,4,0,0
2013-07-25,T043,41.857402,-87.694991,3,0,0
2013-07-25,T046,41.891118,-87.65449100000001,3,0,0
2013-07-25,T047,41.868142,-87.696269,16,0,0
2013-07-25,T048,41.867108,-87.654224,89,0,0
2013-07-25,T049,41.896282,-87.655232,5,0,0
2013-07-25,T054,41.921965,-87.632085,5,1,0
2013-07-25,T061,41.801179,-87.679447,16,0,0
2013-07-25,T062,41.800737,-87.71188000000001,7,0,0
2013-07-25,T063,41.82561,-87.726549,2,0,0
2013-07-25,T065,41.778296999999995,-87.752411,3,0,17
2013-07-25,T066,41.77166,-87.703047,30,0,237
2013-07-25,T069,41.768388,-87.678649,17,0,0
2013-07-25,T073,41.773215,-87.60088,2,0,0
2013-07-25,T074,41.822536,-87.66634300000003,32,0,0
2013-07-25,T077,41.778748,-87.586427,4,0,0
2013-07-25,T079,41.766202,-87.562889,18,1,0
2013-07-25,T080,41.754676,-87.612922,5,0,0
2013-07-25,T082,41.803422999999995,-87.642984,54,0,0
2013-07-25,T083,41.754292,-87.590773,15,0,0
2013-07-25,T089,41.723195000000004,-87.64997,10,0,0
2013-07-25,T090,41.868077,-87.666901,26,0,0
2013-07-25,T094,41.720848,-87.666014,15,0,0
2013-07-25,T095,41.704336,-87.70373599999999,5,0,0
2013-07-25,T099,41.733643,-87.55551,4,0,0
2013-07-25,T102,41.750498,-87.605294,6,0,0
2013-07-25,T114,41.798697,-87.736812,24,0,0
2013-07-25,T115,41.673408,-87.59986199999999,93,0,0
2013-07-25,T128,41.704572,-87.56566600000001,18,0,0
2013-07-25,T135,41.662014,-87.72460799999999,55,0,0
2013-07-25,T138,41.726465000000005,-87.585413,4,0,0
2013-07-25,T145,41.878114000000004,-87.629798,8,0,0
2013-07-25,T147,41.932094,-87.700117,3,0,0
2013-07-25,T151,41.916265,-87.800515,34,0,153
2013-07-25,T152,41.846075,-87.716277,3,0,0
2013-07-25,T155,41.776156,-87.778927,4,0,0
2013-07-25,T158,41.682587,-87.707973,25,0,0
2013-07-25,T159,41.732984,-87.649642,70,0,0
2013-07-25,T209,41.740641,-87.546587,27,0,0
2013-07-25,T212,41.680946,-87.535198,6,0,0
2013-07-25,T220,41.963976,-87.69181,8,0,0
2013-07-25,T221,41.659112,-87.53869300000001,166,0,0
2013-07-25,T222,41.925197999999995,-87.746381,2,0,0
2013-07-25,T223,41.973845000000004,-87.805059,13,0,337
2013-07-25,T224,41.947227000000005,-87.67145699999999,11,0,0
2013-07-25,T225,41.743402,-87.73143499999999,53,0,0
2013-07-25,T226,41.793818,-87.654234,37,0,0
2013-07-25,T227,41.728495,-87.60096300000001,60,0,0
2013-07-25,T228,41.951865999999995,-87.72505699999999,24,0,0
2013-07-25,T230,41.904194,-87.75615499999999,19,0,326
2013-07-25,T231,41.98728,-87.666066,3,0,166
2013-07-25,T232,41.912563,-87.66805500000001,9,0,0
2013-07-25,T233,42.009876,-87.807277,16,0,0
2013-07-25,T235,41.776428,-87.627096,1,0,0
2013-07-25,T236,41.994679,-87.770899,13,0,0
2013-07-25,T900,41.974689000000005,-87.89061500000001,270,0,0
2013-07-25,T903,41.957799,-87.930995,9,0,0
2013-08-01,T002,41.95469,-87.800991,34,0,0
2013-08-01,T003,41.964242,-87.757639,61,1,0
2013-08-01,T008,42.008314,-87.77792099999999,174,0,374
2013-08-01,T009,41.992478000000006,-87.862995,8,0,0
2013-08-01,T011,41.944869,-87.832763,6,0,0
2013-08-01,T012,41.991429,-87.747113,65,0,0
2013-08-01,T013,41.923738,-87.785288,60,1,0
2013-08-01,T017,41.960615999999995,-87.777189,12,0,136
2013-08-01,T027,41.984809000000006,-87.728492,23,0,0
2013-08-01,T028,41.986921,-87.689778,67,0,0
2013-08-01,T030,41.899229999999996,-87.716788,62,1,195
2013-08-01,T031,41.801497999999995,-87.763416,13,0,0
2013-08-01,T033,41.906638,-87.701431,4,0,0
2013-08-01,T035,41.763733,-87.742302,4,0,0
2013-08-01,T039,41.911823999999996,-87.726737,4,0,0
2013-08-01,T043,41.857402,-87.694991,2,0,0
2013-08-01,T046,41.891118,-87.65449100000001,16,0,0
2013-08-01,T047,41.868142,-87.696269,5,0,0
2013-08-01,T048,41.867108,-87.654224,29,0,0
2013-08-01,T049,41.896282,-87.655232,10,0,0
2013-08-01,T054,41.921965,-87.632085,2,0,0
2013-08-01,T061,41.801179,-87.679447,34,0,0
2013-08-01,T062,41.800737,-87.71188000000001,3,0,0
2013-08-01,T063,41.82561,-87.726549,6,0,0
2013-08-01,T065,41.778296999999995,-87.752411,7,0,0
2013-08-01,T066,41.77166,-87.703047,24,0,0
2013-08-01,T069,41.768388,-87.678649,4,0,0
2013-08-01,T073,41.773215,-87.60088,2,0,0
2013-08-01,T074,41.822536,-87.66634300000001,5,0,0
2013-08-01,T077,41.778748,-87.586427,2,0,0
2013-08-01,T079,41.766202,-87.562889,2,0,0
2013-08-01,T082,41.803422999999995,-87.642984,14,0,0
2013-08-01,T083,41.754292,-87.590773,7,0,0
2013-08-01,T089,41.723195000000004,-87.64997,9,0,594
2013-08-01,T090,41.868077,-87.666901,33,0,0
2013-08-01,T094,41.720848,-87.666014,4,1,219
2013-08-01,T095,41.704336,-87.70373599999999,6,0,0
2013-08-01,T099,41.733643,-87.55551,6,0,0
2013-08-01,T102,41.750498,-87.605294,9,0,48
2013-08-01,T114,41.798697,-87.736812,12,0,0
2013-08-01,T115,41.673408,-87.599862,44,0,0
2013-08-01,T128,41.704572,-87.56566600000001,27,0,0
2013-08-01,T135,41.662014,-87.72460799999999,42,0,0
2013-08-01,T138,41.726465000000005,-87.585413,1,0,81
2013-08-01,T145,41.878114000000004,-87.629798,2,0,0
2013-08-01,T147,41.932094,-87.70011700000002,61,1,400
2013-08-01,T151,41.916265,-87.800515,88,0,0
2013-08-01,T152,41.846075,-87.716277,61,0,0
2013-08-01,T155,41.776156,-87.778927,6,0,0
2013-08-01,T158,41.682587,-87.707973,133,0,0
2013-08-01,T159,41.732984,-87.64964200000001,25,0,587
2013-08-01,T209,41.740641,-87.546587,34,0,0
2013-08-01,T212,41.680946,-87.535198,13,0,0
2013-08-01,T220,41.963976,-87.69181,1,0,0
2013-08-01,T221,41.659112,-87.53869300000001,86,1,0
2013-08-01,T222,41.925197999999995,-87.746381,2,0,0
2013-08-01,T223,41.973845000000004,-87.805059,3,0,0
2013-08-01,T224,41.947227000000005,-87.67145699999999,29,1,41
2013-08-01,T225,41.743402,-87.73143499999999,28,1,0
2013-08-01,T226,41.793818,-87.65423400000002,12,0,0
2013-08-01,T227,41.728495,-87.60096300000002,32,1,205
2013-08-01,T228,41.951865999999995,-87.72505699999999,44,0,610
2013-08-01,T230,41.904194,-87.756155,10,0,1
2013-08-01,T231,41.98728,-87.666066,44,1,0
2013-08-01,T232,41.912563,-87.66805500000001,20,0,0
2013-08-01,T233,42.009876,-87.807277,19,0,484
2013-08-01,T235,41.776428,-87.627096,19,0,0
2013-08-01,T236,41.994679,-87.770899,101,0,170
2013-08-01,T900,41.974689000000005,-87.890615,984,1,0
2013-08-01,T903,41.957799,-87.930995,44,0,0
2013-08-08,T002,41.95469,-87.800991,196,1,184
2013-08-08,T003,41.964242,-87.757639,28,1,0
2013-08-08,T008,42.008314,-87.77792099999999,165,0,0
2013-08-08,T009,41.992478000000006,-87.862995,108,1,0
2013-08-08,T011,41.944869,-87.832763,17,1,0
2013-08-08,T012,41.991429,-87.747113,56,0,0
2013-08-08,T013,41.923738,-87.785288,141,1,222
2013-08-08,T017,41.960615999999995,-87.777189,16,0,60
2013-08-08,T018,42.010412,-87.66214000000001,1,0,0
2013-08-08,T027,41.984809000000006,-87.728492,61,1,0
2013-08-08,T028,41.986921,-87.689778,55,0,556
2013-08-08,T030,41.899229999999996,-87.716788,83,1,0
2013-08-08,T031,41.801497999999995,-87.763416,4,0,0
2013-08-08,T033,41.906638,-87.701431,25,0,0
2013-08-08,T035,41.763733,-87.742302,7,0,35
2013-08-08,T039,41.911823999999996,-87.726737,25,0,0
2013-08-08,T043,41.857402,-87.694991,10,0,0
2013-08-08,T046,41.891118,-87.65449100000001,2,0,0
2013-08-08,T047,41.868142,-87.696269,10,0,0
2013-08-08,T048,41.867108,-87.654224,47,0,0
2013-08-08,T049,41.896282,-87.655232,3,0,0
2013-08-08,T054,41.921965,-87.632085,4,0,0
2013-08-08,T054C,41.925652,-87.63359,47,0,0
2013-08-08,T061,41.801179,-87.679447,74,1,0
2013-08-08,T062,41.800737,-87.71188000000001,34,0,0
2013-08-08,T063,41.82561,-87.726549,7,0,0
2013-08-08,T065,41.778296999999995,-87.752411,17,1,17
2013-08-08,T066,41.77166,-87.703047,154,1,237
2013-08-08,T069,41.768388,-87.678649,26,0,0
2013-08-08,T073,41.773215,-87.60088,3,0,0
2013-08-08,T074,41.822536,-87.66634300000003,24,0,0
2013-08-08,T077,41.778748,-87.586427,1,0,0
2013-08-08,T079,41.766202,-87.562889,4,0,0
2013-08-08,T080,41.754676,-87.61292199999998,35,1,0
2013-08-08,T082,41.803422999999995,-87.642984,25,1,0
2013-08-08,T083,41.754292,-87.590773,49,0,0
2013-08-08,T089,41.723195000000004,-87.64997,8,1,0
2013-08-08,T090,41.868077,-87.666901,28,0,0
2013-08-08,T094,41.720848,-87.666014,64,0,0
2013-08-08,T095,41.704336,-87.70373599999999,6,0,0
2013-08-08,T099,41.733643,-87.55551,3,0,0
2013-08-08,T102,41.750498,-87.605294,9,0,0
2013-08-08,T114,41.798697,-87.736812,39,0,0
2013-08-08,T115,41.673408,-87.599862,96,1,0
2013-08-08,T128,41.704572,-87.56566600000001,35,0,0
2013-08-08,T135,41.662014,-87.72460799999999,61,0,0
2013-08-08,T138,41.726465000000005,-87.585413,23,0,0
2013-08-08,T145,41.878114000000004,-87.629798,3,0,0
2013-08-08,T147,41.932094,-87.700117,5,0,0
2013-08-08,T151,41.916265,-87.800515,82,1,153
2013-08-08,T152,41.846075,-87.716277,3,0,0
2013-08-08,T155,41.776156,-87.778927,28,1,0
2013-08-08,T158,41.682587,-87.707973,154,1,0
2013-08-08,T159,41.732984,-87.64964200000001,53,0,0
2013-08-08,T209,41.740641,-87.546587,48,0,0
2013-08-08,T212,41.680946,-87.535198,13,0,0
2013-08-08,T220,41.963976,-87.69181,9,0,0
2013-08-08,T221,41.659112,-87.53869300000001,115,0,0
2013-08-08,T222,41.925197999999995,-87.746381,9,0,0
2013-08-08,T223,41.973845000000004,-87.805059,41,1,337
2013-08-08,T224,41.947227000000005,-87.67145699999999,5,0,0
2013-08-08,T225,41.743402,-87.73143499999999,121,1,0
2013-08-08,T226,41.793818,-87.65423400000002,45,1,0
2013-08-08,T227,41.728495,-87.60096300000002,18,1,0
2013-08-08,T228,41.951865999999995,-87.72505699999999,25,0,0
2013-08-08,T230,41.904194,-87.75615499999999,31,1,326
2013-08-08,T231,41.98728,-87.666066,42,0,166
2013-08-08,T232,41.912563,-87.66805500000001,14,0,0
2013-08-08,T233,42.009876,-87.807277,145,1,0
2013-08-08,T235,41.776428,-87.627096,34,0,0
2013-08-08,T236,41.994679,-87.770899,43,0,0
2013-08-08,T900,41.974689000000005,-87.89061500000001,163,1,0
2013-08-08,T903,41.957799,-87.930995,3,0,0
2013-08-15,T002,41.95469,-87.800991,11,0,0
2013-08-15,T003,41.964242,-87.757639,9,0,0
2013-08-15,T008,42.008314,-87.77792099999999,59,0,374
2013-08-15,T009,41.992478000000006,-87.862995,33,0,0
2013-08-15,T011,41.944869,-87.832763,23,0,0
2013-08-15,T012,41.991429,-87.747113,19,0,0
2013-08-15,T013,41.923738,-87.785288,40,1,0
2013-08-15,T017,41.960615999999995,-87.777189,7,0,136
2013-08-15,T018,42.010412,-87.66214000000001,3,0,0
2013-08-15,T027,41.984809000000006,-87.728492,9,0,0
2013-08-15,T028,41.986921,-87.689778,139,1,0
2013-08-15,T030,41.899229999999996,-87.716788,166,1,195
2013-08-15,T031,41.801497999999995,-87.763416,7,0,0
2013-08-15,T033,41.906638,-87.701431,51,0,0
2013-08-15,T035,41.763733,-87.742302,18,0,0
2013-08-15,T039,41.911823999999996,-87.726737,2,0,0
2013-08-15,T043,41.857402,-87.694991,19,0,0
2013-08-15,T046,41.891118,-87.65449100000001,11,0,0
2013-08-15,T047,41.868142,-87.696269,51,1,0
2013-08-15,T048,41.867108,-87.654224,53,0,0
2013-08-15,T049,41.896282,-87.655232,2,0,0
2013-08-15,T054,41.921965,-87.632085,13,0,0
2013-08-15,T054C,41.925652,-87.63359,60,1,0
2013-08-15,T061,41.801179,-87.679447,59,1,0
2013-08-15,T062,41.800737,-87.71188000000001,6,0,0
2013-08-15,T063,41.82561,-87.726549,3,0,0
2013-08-15,T065,41.778296999999995,-87.752411,8,0,0
2013-08-15,T066,41.77166,-87.703047,71,1,0
2013-08-15,T069,41.768388,-87.678649,39,0,0
2013-08-15,T073,41.773215,-87.60088,11,0,0
2013-08-15,T074,41.822536,-87.66634300000001,35,0,0
2013-08-15,T077,41.778748,-87.586427,2,0,0
2013-08-15,T079,41.766202,-87.562889,20,0,0
2013-08-15,T080,41.754676,-87.61292199999998,47,0,66
2013-08-15,T082,41.803422999999995,-87.642984,10,0,0
2013-08-15,T083,41.754292,-87.590773,3,0,0
2013-08-15,T089,41.723195000000004,-87.64997,9,0,594
2013-08-15,T090,41.868077,-87.666901,9,0,0
2013-08-15,T094,41.720848,-87.666014,8,1,219
2013-08-15,T095,41.704336,-87.70373599999999,5,0,0
2013-08-15,T099,41.733643,-87.55551,3,0,0
2013-08-15,T102,41.750498,-87.605294,4,0,48
2013-08-15,T114,41.798697,-87.736812,57,0,0
2013-08-15,T115,41.673408,-87.599862,5,0,0
2013-08-15,T128,41.704572,-87.56566600000001,46,0,0
2013-08-15,T135,41.662014,-87.72460799999999,18,0,0
2013-08-15,T138,41.726465000000005,-87.585413,7,0,81
2013-08-15,T145,41.878114000000004,-87.629798,3,0,0
2013-08-15,T147,41.932094,-87.700117,7,0,400
2013-08-15,T151,41.916265,-87.800515,20,1,0
2013-08-15,T152,41.846075,-87.716277,4,0,0
2013-08-15,T158,41.682587,-87.707973,40,0,0
2013-08-15,T159,41.732984,-87.64964200000001,44,0,587
2013-08-15,T209,41.740641,-87.546587,48,0,0
2013-08-15,T220,41.963976,-87.69181,7,0,0
2013-08-15,T221,41.659112,-87.53869300000001,23,0,0
2013-08-15,T222,41.925197999999995,-87.746381,2,0,0
2013-08-15,T223,41.973845000000004,-87.80505899999999,17,1,0
2013-08-15,T224,41.947227000000005,-87.67145699999999,30,0,41
2013-08-15,T225,41.743402,-87.731435,21,0,0
2013-08-15,T226,41.793818,-87.654234,12,1,0
2013-08-15,T227,41.728495,-87.60096300000002,74,1,205
2013-08-15,T228,41.951865999999995,-87.72505699999999,11,0,610
2013-08-15,T230,41.904194,-87.756155,15,1,1
2013-08-15,T231,41.98728,-87.666066,20,0,0
2013-08-15,T232,41.912563,-87.66805500000001,9,0,0
2013-08-15,T233,42.009876,-87.807277,34,0,484
2013-08-15,T235,41.776428,-87.627096,44,1,0
2013-08-15,T236,41.994679,-87.770899,20,0,170
2013-08-15,T900,41.974689000000005,-87.89061500000001,151,1,0
2013-08-22,T002,41.95469,-87.800991,46,1,184
2013-08-22,T003,41.964242,-87.757639,23,1,0
2013-08-22,T008,42.008314,-87.77792099999999,124,0,0
2013-08-22,T009,41.992478000000006,-87.862995,95,0,0
2013-08-22,T011,41.944869,-87.832763,3,0,0
2013-08-22,T012,41.991429,-87.747113,12,1,0
2013-08-22,T013,41.923738,-87.785288,12,0,222
2013-08-22,T017,41.960615999999995,-87.777189,9,0,60
