,Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,is_Species,Month,Year,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,Temp_Wet_Bulb,Heat,Cool,CodeSum,Depth,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,ResultDir,ResultSpeed
1524,2007-08-07,CULEX PIPIENS,T028,41.986921,-87.689778,9,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1525,2007-08-07,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,9,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1526,2007-08-07,CULEX PIPIENS,T031,41.801497999999995,-87.763416,9,3,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1527,2007-08-07,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,9,15,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1528,2007-08-07,CULEX PIPIENS,T033,41.906638,-87.701431,9,10,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1529,2007-08-07,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,5,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1530,2007-08-07,CULEX PIPIENS,T089,41.723195000000004,-87.64997,5,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1531,2007-08-07,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,9,6,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1532,2007-08-07,CULEX RESTUANS,T090,41.868077,-87.666901,9,5,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1533,2007-08-07,CULEX PIPIENS,T090,41.868077,-87.666901,9,11,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1534,2007-08-07,CULEX PIPIENS/RESTUANS,T092,41.869215999999994,-87.627561,8,24,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1535,2007-08-07,CULEX PIPIENS,T092,41.869215999999994,-87.627561,8,16,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1536,2007-08-07,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,8,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1537,2007-08-07,CULEX PIPIENS,T135,41.662014,-87.72460799999999,8,3,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1538,2007-08-07,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,9,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1539,2007-08-07,CULEX PIPIENS,T141,41.961743,-87.76007,9,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1540,2007-08-07,CULEX PIPIENS/RESTUANS,T142,41.953067,-87.776792,8,5,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1541,2007-08-07,CULEX PIPIENS,T142,41.953067,-87.776792,8,5,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1542,2007-08-07,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,3,13,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1543,2007-08-07,CULEX PIPIENS,T145,41.878114000000004,-87.629798,3,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1544,2007-08-07,CULEX PIPIENS,T145,41.878114000000004,-87.629798,3,13,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1545,2007-08-07,CULEX TERRITANS,T145,41.878114000000004,-87.629798,3,1,0,0,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1546,2007-08-07,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,8,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1547,2007-08-07,CULEX PIPIENS,T147,41.932094,-87.700117,8,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1548,2007-08-07,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,9,13,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1549,2007-08-07,CULEX PIPIENS,T150,42.006858,-87.675919,9,3,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1550,2007-08-07,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,11,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1551,2007-08-07,CULEX PIPIENS,T151,41.916265,-87.800515,8,3,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1552,2007-08-07,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,9,3,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1553,2007-08-07,CULEX PIPIENS,T152,41.846075,-87.716277,9,3,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1554,2007-08-07,CULEX PIPIENS/RESTUANS,T154,41.918704999999996,-87.752329,8,10,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1555,2007-08-07,CULEX RESTUANS,T154,41.918704999999996,-87.752329,8,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1556,2007-08-07,CULEX PIPIENS,T154,41.918704999999996,-87.752329,8,13,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1557,2007-08-07,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,29,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1558,2007-08-07,CULEX RESTUANS,T158,41.682587,-87.707973,9,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1559,2007-08-07,CULEX PIPIENS,T158,41.682587,-87.707973,9,22,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1560,2007-08-07,CULEX PIPIENS/RESTUANS,T162,41.725516999999996,-87.61425799999999,8,8,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1561,2007-08-07,CULEX PIPIENS,T162,41.725516999999996,-87.61425799999999,8,7,1,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1562,2007-08-07,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,8,13,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1563,2007-08-07,CULEX PIPIENS,T218,41.948167,-87.730698,8,23,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1564,2007-08-07,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,9,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1565,2007-08-07,CULEX PIPIENS,T220,41.963976,-87.69181,9,4,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1566,2007-08-07,CULEX PIPIENS/RESTUANS,T001,41.953705,-87.733974,8,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1567,2007-08-07,CULEX PIPIENS,T001,41.953705,-87.733974,8,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1568,2007-08-07,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,8,3,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1569,2007-08-07,CULEX PIPIENS,T003,41.964242,-87.757639,8,7,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1570,2007-08-07,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,8,6,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1571,2007-08-07,CULEX PIPIENS,T006,41.990284,-87.797127,8,17,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1572,2007-08-07,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,9,29,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1573,2007-08-07,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,9,40,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1574,2007-08-07,CULEX RESTUANS,T008,42.008314,-87.77792099999999,9,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1575,2007-08-07,CULEX PIPIENS,T008,42.008314,-87.77792099999999,9,50,1,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1576,2007-08-07,CULEX PIPIENS,T008,42.008314,-87.77792099999999,9,20,1,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1577,2007-08-07,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,8,26,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1578,2007-08-07,CULEX PIPIENS,T012,41.991429,-87.747113,8,23,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1579,2007-08-07,CULEX PIPIENS,T034,41.843810999999995,-87.686763,9,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1580,2007-08-07,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,8,15,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1581,2007-08-07,CULEX PIPIENS,T037,41.921177,-87.79518,8,8,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1582,2007-08-07,CULEX PIPIENS,T043,41.857402,-87.694991,8,4,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1583,2007-08-07,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,8,5,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1584,2007-08-07,CULEX RESTUANS,T085,41.721474,-87.648064,8,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1585,2007-08-07,CULEX PIPIENS,T088,41.869107,-87.69629300000001,9,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1586,2007-08-07,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,9,12,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1587,2007-08-07,CULEX PIPIENS,T161,41.719059,-87.675088,9,9,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1588,2007-08-07,CULEX PIPIENS/RESTUANS,T219,41.966986999999996,-87.674677,8,3,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1589,2007-08-07,CULEX PIPIENS,T219,41.966986999999996,-87.674677,8,5,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1590,2007-08-07,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,8,29,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1591,2007-08-07,CULEX PIPIENS,T014,41.970248,-87.787992,8,44,1,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1592,2007-08-07,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,8,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1593,2007-08-07,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,9,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1594,2007-08-07,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,8,6,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1595,2007-08-07,CULEX PIPIENS,T084,41.692555,-87.598865,8,5,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1596,2007-08-07,CULEX RESTUANS,T144,41.94016,-87.794896,9,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1597,2007-08-07,CULEX PIPIENS,T144,41.94016,-87.794896,9,8,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1598,2007-08-07,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,8,19,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1599,2007-08-07,CULEX RESTUANS,T160,41.903002,-87.68826700000001,8,1,1,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1600,2007-08-07,CULEX PIPIENS,T160,41.903002,-87.68826700000001,8,6,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1601,2007-08-07,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,8,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1602,2007-08-07,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,8,4,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1603,2007-08-07,CULEX RESTUANS,T035,41.836644,-87.677737,8,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1604,2007-08-07,CULEX PIPIENS/RESTUANS,T036,41.837084999999995,-87.729384,9,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1605,2007-08-07,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,9,18,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1606,2007-08-07,CULEX PIPIENS,T039,41.911823999999996,-87.726737,9,6,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1607,2007-08-07,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.67837800000001,8,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1608,2007-08-07,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8,13,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1609,2007-08-07,CULEX PIPIENS,T061,41.801179,-87.679447,8,9,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1610,2007-08-07,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,9,29,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1611,2007-08-07,CULEX PIPIENS,T065,41.778296999999995,-87.752411,9,4,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1612,2007-08-07,CULEX PIPIENS,T066,41.77166,-87.703047,8,7,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1613,2007-08-07,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,9,4,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1614,2007-08-07,CULEX PIPIENS,T067,41.759346,-87.745602,9,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1615,2007-08-07,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,8,5,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1616,2007-08-07,CULEX PIPIENS/RESTUANS,T070,41.797616,-87.797894,8,5,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1617,2007-08-07,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,18,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1618,2007-08-07,CULEX PIPIENS,T073,41.773215,-87.60088,8,9,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1619,2007-08-07,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,9,39,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1620,2007-08-07,CULEX RESTUANS,T074,41.822536,-87.66634300000001,9,3,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1621,2007-08-07,CULEX PIPIENS,T074,41.822536,-87.66634300000001,9,45,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1622,2007-08-07,CULEX PIPIENS/RESTUANS,T075,41.799282,-87.585487,8,7,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1623,2007-08-07,CULEX PIPIENS,T075,41.799282,-87.585487,8,9,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1624,2007-08-07,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,9,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1625,2007-08-07,CULEX RESTUANS,T079,41.766202,-87.562889,9,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1626,2007-08-07,CULEX PIPIENS,T079,41.766202,-87.562889,9,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1627,2007-08-07,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,9,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1628,2007-08-07,CULEX PIPIENS,T080,41.754676,-87.612922,9,1,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1629,2007-08-07,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,9,8,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1630,2007-08-07,CULEX RESTUANS,T081,41.821582,-87.62779599999999,9,2,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1631,2007-08-07,CULEX PIPIENS,T081,41.821582,-87.62779599999999,9,7,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
1632,2007-08-07,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,8,16,0,1,8,2007,72.5,91.5,82.5,73.0,76.0,0.0,17.5,"['VCTS', 'BR', 'RA']",0.0,0.685,29.085,29.75,8.9,24.5,6.25
