,Date,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,Temp_Wet_Bulb,Heat,Cool,CodeSum,Depth,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,ResultDir,ResultSpeed
651,2007-08-15,T016,42.011601,-87.81150600000001,216,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
652,2007-08-15,T017,41.960615999999995,-87.777189,6,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
653,2007-08-15,T018,42.010412,-87.66214000000001,3,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
654,2007-08-15,T019,41.94983,-87.69845699999999,32,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
655,2007-08-15,T025,41.979243,-87.750938,9,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
656,2007-08-15,T027,41.984809000000006,-87.728492,2,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
657,2007-08-15,T028,41.986921,-87.689778,10,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
658,2007-08-15,T030,41.899229999999996,-87.716788,11,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
659,2007-08-15,T031,41.801497999999995,-87.763416,2,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
660,2007-08-15,T033,41.906638,-87.701431,71,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
661,2007-08-15,T034,41.843810999999995,-87.686763,12,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
662,2007-08-15,T035,41.836644,-87.677737,14,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
663,2007-08-15,T036,41.837084999999995,-87.729384,10,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
664,2007-08-15,T037,41.921177,-87.79518,40,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
665,2007-08-15,T039,41.911823999999996,-87.726737,24,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
666,2007-08-15,T043,41.857402,-87.694991,5,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
667,2007-08-15,T044,41.883284,-87.705085,3,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
668,2007-08-15,T045,41.9216,-87.666455,175,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
669,2007-08-15,T046,41.891118,-87.65449100000001,70,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
670,2007-08-15,T047,41.868142,-87.696269,15,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
671,2007-08-15,T048,41.867108,-87.654224,11,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
672,2007-08-15,T049,41.896282,-87.655232,25,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
673,2007-08-15,T050,41.919343,-87.694259,5,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
674,2007-08-15,T051,41.846283,-87.656913,3,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
675,2007-08-15,T054,41.921965,-87.632085,7,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
676,2007-08-15,T060,41.823065,-87.67837800000001,1,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
677,2007-08-15,T061,41.801179,-87.679447,51,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
678,2007-08-15,T062,41.800737,-87.71188000000001,8,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
679,2007-08-15,T063,41.82561,-87.726549,31,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
680,2007-08-15,T065,41.778297,-87.752411,156,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
681,2007-08-15,T066,41.77166,-87.70304700000001,25,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
682,2007-08-15,T067,41.759346,-87.745602,24,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
683,2007-08-15,T069,41.768388,-87.678649,26,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
684,2007-08-15,T070,41.797616,-87.797894,16,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
685,2007-08-15,T071,41.781416,-87.77653199999999,1,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
686,2007-08-15,T072,41.74785,-87.70271600000001,1,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
687,2007-08-15,T073,41.773215,-87.60088,34,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
688,2007-08-15,T074,41.822536,-87.66634300000001,128,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
689,2007-08-15,T075,41.799282,-87.585487,8,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
690,2007-08-15,T076,41.794781,-87.615989,2,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
691,2007-08-15,T077,41.778748,-87.586427,1,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
692,2007-08-15,T079,41.766202,-87.562889,22,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
693,2007-08-15,T080,41.754676,-87.612922,11,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
694,2007-08-15,T081,41.821582,-87.62779599999999,46,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
695,2007-08-15,T082,41.803423,-87.642984,211,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
696,2007-08-15,T083,41.754292,-87.590773,5,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
697,2007-08-15,T084,41.692555,-87.598865,15,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
698,2007-08-15,T085,41.721474,-87.648064,44,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
699,2007-08-15,T086,41.68832400000001,-87.67670899999997,291,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
700,2007-08-15,T088,41.869107,-87.69629300000001,6,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
701,2007-08-15,T089,41.723195000000004,-87.64997,28,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
702,2007-08-15,T090,41.868077,-87.666901,14,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
703,2007-08-15,T091,41.862292,-87.64886,12,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
704,2007-08-15,T092,41.869215999999994,-87.627561,14,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
705,2007-08-15,T094,41.720848,-87.666014,26,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
706,2007-08-15,T095,41.704336,-87.70373599999999,8,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
707,2007-08-15,T096,41.731922,-87.677512,32,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
708,2007-08-15,T097,41.644612,-87.60449799999999,25,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
709,2007-08-15,T099,41.733643,-87.55551,6,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
710,2007-08-15,T100,41.717753,-87.531657,66,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
711,2007-08-15,T102,41.750498,-87.605294,33,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
712,2007-08-15,T103,41.702723999999996,-87.53649700000001,417,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
713,2007-08-15,T107,41.729669,-87.582699,13,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
714,2007-08-15,T114,41.798697,-87.736812,98,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
715,2007-08-15,T115,41.673408,-87.599862,50,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
716,2007-08-15,T129,41.891126,-87.61156,10,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
717,2007-08-15,T135,41.662014,-87.72460799999999,193,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
718,2007-08-15,T138,41.726465000000005,-87.585413,10,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
719,2007-08-15,T141,41.961743,-87.76007,3,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
720,2007-08-15,T142,41.953067,-87.776792,20,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
721,2007-08-15,T143,41.999128999999996,-87.795585,99,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
722,2007-08-15,T144,41.94016,-87.794896,143,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
723,2007-08-15,T145,41.878114000000004,-87.629798,55,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
724,2007-08-15,T147,41.932094,-87.700117,3,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
725,2007-08-15,T148,42.01743,-87.68776899999999,6,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
726,2007-08-15,T149,41.994469,-87.667736,2,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
727,2007-08-15,T150,42.006858,-87.675919,2,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
728,2007-08-15,T151,41.916265,-87.800515,112,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
729,2007-08-15,T152,41.846075,-87.716277,9,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
730,2007-08-15,T153,41.907645,-87.76088599999999,72,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
731,2007-08-15,T154,41.918704999999996,-87.75232899999999,52,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
732,2007-08-15,T155,41.776156,-87.778927,46,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
733,2007-08-15,T156,41.772846,-87.740029,13,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
734,2007-08-15,T157,41.825902,-87.667827,20,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
735,2007-08-15,T158,41.682587,-87.707973,152,1,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
736,2007-08-15,T159,41.732984,-87.649642,137,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
737,2007-08-15,T160,41.903002,-87.68826700000001,16,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
738,2007-08-15,T161,41.719059,-87.675088,10,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
739,2007-08-15,T162,41.725516999999996,-87.61425799999999,9,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
740,2007-08-15,T218,41.948167,-87.730698,11,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
741,2007-08-15,T219,41.966986999999996,-87.674677,8,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
742,2007-08-15,T220,41.963976,-87.69181,12,0,71.5,80.5,76.5,68.0,70.5,0.0,11.5,"['RA', 'TS', 'TSRA', 'BR']",0.0,0.53,29.200000000000003,29.880000000000003,6.449999999999999,6.5,4.15
743,2007-08-16,T115,41.67340800000006,-87.59986200000002,2636,1,66.0,77.0,71.5,64.5,67.5,0.0,6.5,['BR'],0.0,0.0,29.305,29.96,5.7,1.0,3.55
744,2007-08-16,T128,41.70457199999999,-87.56566599999998,919,1,66.0,77.0,71.5,64.5,67.5,0.0,6.5,['BR'],0.0,0.0,29.305,29.96,5.7,1.0,3.55
745,2007-08-16,T138,41.726465,-87.585413,1000,1,66.0,77.0,71.5,64.5,67.5,0.0,6.5,['BR'],0.0,0.0,29.305,29.96,5.7,1.0,3.55
746,2007-08-17,T103,41.702723999999996,-87.536497,50,0,62.5,79.5,71.5,54.0,61.5,0.0,6.5,[],0.0,0.0,29.435000000000002,30.09,7.1,31.5,6.0
747,2007-08-17,T138,41.726465000000005,-87.585413,772,1,62.5,79.5,71.5,54.0,61.5,0.0,6.5,[],0.0,0.0,29.435000000000002,30.09,7.1,31.5,6.0
748,2007-08-17,T200,41.678618,-87.559308,110,0,62.5,79.5,71.5,54.0,61.5,0.0,6.5,[],0.0,0.0,29.435000000000002,30.09,7.1,31.5,6.0
749,2007-08-17,T206,41.737052,-87.54306700000001,10,0,62.5,79.5,71.5,54.0,61.5,0.0,6.5,[],0.0,0.0,29.435000000000002,30.09,7.1,31.5,6.0
750,2007-08-17,T209,41.740641,-87.546587,68,1,62.5,79.5,71.5,54.0,61.5,0.0,6.5,[],0.0,0.0,29.435000000000002,30.09,7.1,31.5,6.0
751,2007-08-17,T212,41.680946,-87.53519800000001,293,0,62.5,79.5,71.5,54.0,61.5,0.0,6.5,[],0.0,0.0,29.435000000000002,30.09,7.1,31.5,6.0
752,2007-08-17,T215,41.686398,-87.531635,153,1,62.5,79.5,71.5,54.0,61.5,0.0,6.5,[],0.0,0.0,29.435000000000002,30.09,7.1,31.5,6.0
753,2007-08-17,T221,41.659112,-87.53869299999998,459,1,62.5,79.5,71.5,54.0,61.5,0.0,6.5,[],0.0,0.0,29.435000000000002,30.09,7.1,31.5,6.0
754,2007-08-21,T001,41.953705,-87.733974,1,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
755,2007-08-21,T002,41.95469,-87.800991,70,1,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
756,2007-08-21,T003,41.964242,-87.757639,29,1,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
757,2007-08-21,T004,41.962728000000006,-87.748367,6,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
758,2007-08-21,T005,41.942114000000004,-87.776385,8,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
759,2007-08-21,T006,41.990284,-87.797127,10,1,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
760,2007-08-21,T008,42.008314,-87.77792099999999,11,1,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
761,2007-08-21,T009,41.981964000000005,-87.812827,53,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
762,2007-08-21,T011,41.944869,-87.832763,20,1,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
763,2007-08-21,T012,41.991429,-87.747113,1,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
764,2007-08-21,T013,41.923738,-87.785288,32,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
765,2007-08-21,T014,41.970248,-87.787992,45,1,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
766,2007-08-21,T015,41.974089,-87.824812,21,1,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
767,2007-08-21,T016,42.011601,-87.81150600000001,6,1,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
768,2007-08-21,T017,41.960615999999995,-87.777189,4,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
769,2007-08-21,T018,42.010412,-87.66214000000001,5,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
770,2007-08-21,T019,41.94983,-87.69845699999999,7,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
771,2007-08-21,T025,41.979243,-87.750938,6,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
772,2007-08-21,T027,41.984809000000006,-87.728492,4,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
773,2007-08-21,T028,41.986921,-87.689778,6,0,69.0,86.0,77.5,70.0,72.0,0.0,12.5,"['BR', 'HZ']",0.0,,29.235,29.9,6.0,17.5,3.65
